Ticker,Date,V,P
ZBH,2015-10-22,182.04,92.84
ZBH,2015-10-23,185.68,93.00
ZBH,2015-10-26,88.99,93.11
ZBH,2015-10-27,106.78,93.62
ZBH,2015-10-28,166.23,96.26
ZBH,2015-10-29,272.38,103.14
ZBH,2015-10-30,198.35,102.85
ZBH,2015-11-02,152.85,105.19
ZBH,2015-11-03,117.44,104.65
ZBH,2015-11-04,122.24,106.02
ZBH,2015-11-05,114.36,106.07
ZBH,2015-11-06,151.30,105.51
ZBH,2015-11-09,78.78,105.16
ZBH,2015-11-10,64.21,105.49
ZBH,2015-11-11,49.68,104.87
ZBH,2015-11-12,143.96,102.93
ZBH,2015-11-13,76.99,102.57
ZBH,2015-11-16,82.13,103.85
ZBH,2015-11-17,73.19,103.03
ZBH,2015-11-18,129.80,103.24
ZBH,2015-11-19,109.45,102.36
ZBH,2015-11-20,170.48,102.03
ZBH,2015-11-23,103.04,101.16
ZBH,2015-11-24,130.01,100.24
ZBH,2015-11-25,99.19,99.62
ZBH,2015-11-27,89.99,99.34
ZBH,2015-11-30,156.91,99.35
ZBH,2015-12-01,171.44,101.03
ZBH,2015-12-02,161.83,100.58
ZBH,2015-12-03,189.16,97.72
ZBH,2015-12-04,110.61,98.89
ZBH,2015-12-07,99.37,98.76
ZBH,2015-12-08,124.31,98.14
ZBH,2015-12-09,183.29,98.35
ZBH,2015-12-10,115.11,98.32
ZBH,2015-12-11,92.70,97.33
ZBH,2015-12-14,108.85,97.85
ZBH,2015-12-15,140.96,99.40
ZBH,2015-12-16,105.09,100.25
ZBH,2015-12-17,135.43,99.05
ZBH,2015-12-18,117.39,97.33
ZBH,2015-12-21,116.68,98.58
ZBH,2015-12-22,75.01,100.06
ZBH,2015-12-23,64.48,101.08
ZBH,2015-12-24,24.02,101.22
ZBH,2015-12-28,34.48,100.57
ZBH,2015-12-29,38.78,101.29
ZBH,2015-12-30,35.92,101.00
ZBH,2015-12-31,67.67,101.12
ZBH,2016-01-04,207.98,100.35
ZBH,2016-01-05,231.55,102.44
ZBH,2016-01-06,278.81,102.88
ZBH,2016-01-07,181.15,100.52
ZBH,2016-01-08,164.77,100.09
ZBH,2016-01-11,157.58,98.37
ZBH,2016-01-12,189.34,101.39
ZBH,2016-01-13,199.80,99.75
ZBH,2016-01-14,121.61,101.23
ZBH,2016-01-15,153.25,99.63
ZBH,2016-01-19,185.79,97.82
ZBH,2016-01-20,167.48,96.87
ZBH,2016-01-21,92.34,96.77
ZBH,2016-01-22,91.38,97.73
ZBH,2016-01-25,106.22,97.64
ZBH,2016-01-26,149.52,100.28
ZBH,2016-01-27,200.32,100.18
ZBH,2016-01-28,225.05,96.15
ZBH,2016-01-29,222.60,97.84
ZBH,2016-02-01,154.64,97.61
ZBH,2016-02-02,118.12,96.63
ZBH,2016-02-03,137.92,95.86
ZBH,2016-02-04,152.37,96.15
ZBH,2016-02-05,375.52,93.65
ZBH,2016-02-08,260.06,90.71
ZBH,2016-02-09,160.88,90.58
ZBH,2016-02-10,118.84,91.58
ZBH,2016-02-11,138.20,90.36
ZBH,2016-02-12,111.51,90.46
ZBH,2016-02-16,123.23,92.28
ZBH,2016-02-17,122.50,94.00
ZBH,2016-02-18,80.76,93.72
ZBH,2016-02-19,68.01,93.43
ZBH,2016-02-22,105.81,93.77
ZBH,2016-02-23,135.26,92.22
ZBH,2016-02-24,82.29,93.00
ZBH,2016-02-25,140.82,95.50
ZBH,2016-02-26,103.75,96.13
ZBH,2016-02-29,144.78,95.42
ZBH,2016-03-01,144.55,95.99
ZBH,2016-03-02,104.11,96.04
ZBH,2016-03-03,118.89,97.47
ZBH,2016-03-04,112.61,97.86
ZBH,2016-03-07,194.56,99.23
ZBH,2016-03-08,126.00,99.11
ZBH,2016-03-09,75.08,98.94
ZBH,2016-03-10,186.59,99.41
ZBH,2016-03-11,240.88,103.10
ZBH,2016-03-14,206.15,103.54
ZBH,2016-03-15,135.58,102.81
ZBH,2016-03-16,96.13,102.76
ZBH,2016-03-17,78.54,102.10
ZBH,2016-03-18,144.42,103.01
ZBH,2016-03-21,73.34,102.88
ZBH,2016-03-22,98.39,102.91
ZBH,2016-03-23,96.26,102.93
ZBH,2016-03-24,88.43,102.25
ZBH,2016-03-28,81.76,102.84
ZBH,2016-03-29,104.41,104.56
ZBH,2016-03-30,144.70,105.41
ZBH,2016-03-31,141.05,105.34
ZBH,2016-04-01,178.08,106.07
ZBH,2016-04-04,163.03,105.56
ZBH,2016-04-05,142.91,104.70
ZBH,2016-04-06,148.09,106.78
ZBH,2016-04-07,183.25,106.84
ZBH,2016-04-08,143.74,107.64
ZBH,2016-04-11,152.58,107.98
ZBH,2016-04-12,211.85,110.22
ZBH,2016-04-13,290.93,113.06
ZBH,2016-04-14,178.73,114.03
ZBH,2016-04-15,205.97,112.65
ZBH,2016-04-18,130.19,112.23
ZBH,2016-04-19,133.12,112.46
ZBH,2016-04-20,149.12,113.45
ZBH,2016-04-21,140.77,113.01
ZBH,2016-04-22,113.34,113.37
ZBH,2016-04-25,116.98,113.27
ZBH,2016-04-26,107.33,113.81
ZBH,2016-04-27,159.78,114.49
ZBH,2016-04-28,285.62,113.61
ZBH,2016-04-29,228.01,114.37
ZBH,2016-05-02,189.28,114.52
ZBH,2016-05-03,132.22,113.51
ZBH,2016-05-04,151.05,113.30
ZBH,2016-05-05,104.87,114.53
ZBH,2016-05-06,98.28,114.00
ZBH,2016-05-09,148.62,115.02
ZBH,2016-05-10,108.27,115.96
ZBH,2016-05-11,105.61,115.51
ZBH,2016-05-12,150.80,116.02
ZBH,2016-05-13,195.77,116.02
ZBH,2016-05-16,184.89,118.15
ZBH,2016-05-17,125.63,117.06
ZBH,2016-05-18,110.43,117.38
ZBH,2016-05-19,118.55,116.76
ZBH,2016-05-20,196.98,117.88
ZBH,2016-05-23,137.40,117.98
ZBH,2016-05-24,195.25,119.30
ZBH,2016-05-25,194.23,120.45
ZBH,2016-05-26,159.49,121.01
ZBH,2016-05-27,125.86,121.58
ZBH,2016-05-31,247.75,120.63
ZBH,2016-06-01,116.41,120.67
ZBH,2016-06-02,105.98,121.42
ZBH,2016-06-03,151.89,120.34
ZBH,2016-06-06,257.88,120.07
ZBH,2016-06-07,493.33,117.98
ZBH,2016-06-08,197.44,118.31
ZBH,2016-06-09,133.13,117.95
ZBH,2016-06-10,131.01,117.78
ZBH,2016-06-13,186.33,116.81
ZBH,2016-06-14,723.35,115.40
ZBH,2016-06-15,214.47,115.01
ZBH,2016-06-16,249.58,115.30
ZBH,2016-06-17,260.29,115.07
ZBH,2016-06-20,309.02,116.22
ZBH,2016-06-21,292.91,117.15
ZBH,2016-06-22,169.80,117.43
ZBH,2016-06-23,234.81,119.70
ZBH,2016-06-24,772.93,115.51
ZBH,2016-06-27,199.17,114.17
ZBH,2016-06-28,161.82,116.13
ZBH,2016-06-29,156.03,117.94
ZBH,2016-06-30,180.44,119.16
ZBH,2016-07-01,104.18,119.46
ZBH,2016-07-05,142.66,118.74
ZBH,2016-07-06,223.81,120.55
ZBH,2016-07-07,181.03,120.79
ZBH,2016-07-08,171.14,123.63
ZBH,2016-07-11,152.63,123.81
ZBH,2016-07-12,136.21,124.19
ZBH,2016-07-13,132.52,124.30
ZBH,2016-07-14,128.11,125.01
ZBH,2016-07-15,106.26,124.15
ZBH,2016-07-18,147.47,123.56
ZBH,2016-07-19,145.77,123.26
ZBH,2016-07-20,106.98,125.21
ZBH,2016-07-21,139.00,124.02
ZBH,2016-07-22,190.80,123.22
ZBH,2016-07-25,134.62,122.10
ZBH,2016-07-26,174.08,122.37
ZBH,2016-07-27,191.78,121.44
ZBH,2016-07-28,336.42,126.18
ZBH,2016-07-29,256.84,129.81
ZBH,2016-08-01,186.23,129.73
ZBH,2016-08-02,134.42,129.27
ZBH,2016-08-03,124.22,129.11
ZBH,2016-08-04,126.88,129.59
ZBH,2016-08-05,99.62,130.07
ZBH,2016-08-08,97.01,130.33
ZBH,2016-08-09,148.77,131.74
ZBH,2016-08-10,591.23,127.62
ZBH,2016-08-11,286.02,128.19
ZBH,2016-08-12,112.16,128.03
ZBH,2016-08-15,179.75,128.60
ZBH,2016-08-16,154.77,127.00
ZBH,2016-08-17,180.38,126.49
ZBH,2016-08-18,155.50,126.72
ZBH,2016-08-19,130.88,126.49
ZBH,2016-08-22,102.33,126.96
ZBH,2016-08-23,156.10,128.46
ZBH,2016-08-24,180.64,126.51
ZBH,2016-08-25,162.76,126.86
ZBH,2016-08-26,178.60,128.20
ZBH,2016-08-29,111.18,129.27
ZBH,2016-08-30,141.98,128.56
ZBH,2016-08-31,148.52,128.30
ZBH,2016-09-01,123.89,127.05
ZBH,2016-09-02,140.58,128.09
ZBH,2016-09-06,122.26,128.62
ZBH,2016-09-07,133.14,128.65
ZBH,2016-09-08,107.81,128.68
ZBH,2016-09-09,176.94,124.02
ZBH,2016-09-12,216.88,125.27
ZBH,2016-09-13,179.96,122.27
ZBH,2016-09-14,187.44,122.16
ZBH,2016-09-15,136.89,123.63
ZBH,2016-09-16,197.71,123.04
ZBH,2016-09-19,111.12,123.71
ZBH,2016-09-20,94.11,123.53
ZBH,2016-09-21,114.05,126.14
ZBH,2016-09-22,124.42,127.81
ZBH,2016-09-23,80.90,127.27
ZBH,2016-09-26,74.92,125.83
ZBH,2016-09-27,119.70,126.95
ZBH,2016-09-28,85.49,127.55
ZBH,2016-09-29,170.26,126.78
ZBH,2016-09-30,180.90,128.95
ZBH,2016-10-03,138.72,128.81
ZBH,2016-10-04,85.17,128.16
ZBH,2016-10-05,127.50,129.47
ZBH,2016-10-06,88.93,129.71
ZBH,2016-10-07,100.08,129.92
ZBH,2016-10-10,110.45,131.64
ZBH,2016-10-11,276.32,125.57
ZBH,2016-10-12,200.96,125.99
ZBH,2016-10-13,109.21,125.86
ZBH,2016-10-14,166.19,126.10
ZBH,2016-10-17,93.87,125.57
ZBH,2016-10-18,167.41,128.03
ZBH,2016-10-19,98.92,127.02
ZBH,2016-10-20,115.00,127.15
ZBH,2016-10-21,89.20,126.47
ZBH,2016-10-24,100.94,126.93
ZBH,2016-10-25,121.07,124.55
ZBH,2016-10-26,249.49,120.08
ZBH,2016-10-27,191.37,119.99
ZBH,2016-10-28,283.41,121.54
ZBH,2016-10-31,1062.08,104.53
ZBH,2016-11-01,535.34,102.90
ZBH,2016-11-02,300.77,101.18
ZBH,2016-11-03,229.15,101.69
ZBH,2016-11-04,253.01,102.16
ZBH,2016-11-07,226.23,103.59
ZBH,2016-11-08,528.82,100.99
ZBH,2016-11-09,385.56,100.78
ZBH,2016-11-10,271.01,99.85
ZBH,2016-11-11,281.66,97.22
ZBH,2016-11-14,431.74,97.18
ZBH,2016-11-15,355.56,100.61
ZBH,2016-11-16,160.33,100.05
ZBH,2016-11-17,166.57,99.97
ZBH,2016-11-18,242.53,99.81
ZBH,2016-11-21,174.47,101.25
ZBH,2016-11-22,311.87,99.98
ZBH,2016-11-23,149.43,100.17
ZBH,2016-11-25,72.50,101.52
ZBH,2016-11-28,161.93,101.14
ZBH,2016-11-29,225.73,102.55
ZBH,2016-11-30,199.65,101.02
ZBH,2016-12-01,154.47,98.97
ZBH,2016-12-02,115.74,99.37
ZBH,2016-12-05,181.56,100.59
ZBH,2016-12-06,209.75,103.75
ZBH,2016-12-07,162.77,103.56
ZBH,2016-12-08,132.96,103.59
ZBH,2016-12-09,139.38,104.35
ZBH,2016-12-12,153.36,104.94
ZBH,2016-12-13,108.91,105.85
ZBH,2016-12-14,216.92,104.00
ZBH,2016-12-15,333.37,101.80
ZBH,2016-12-16,296.12,102.65
ZBH,2016-12-19,117.81,102.01
ZBH,2016-12-20,179.72,101.01
ZBH,2016-12-21,150.53,100.82
ZBH,2016-12-22,86.79,100.73
ZBH,2016-12-23,67.94,101.48
ZBH,2016-12-27,118.25,102.29
ZBH,2016-12-28,135.58,102.45
ZBH,2016-12-29,70.72,102.88
ZBH,2016-12-30,100.50,102.59
ZBH,2017-01-03,142.72,102.72
ZBH,2017-01-04,156.71,103.66
ZBH,2017-01-05,152.59,104.33
ZBH,2017-01-06,191.13,104.34
ZBH,2017-01-09,124.47,106.36
ZBH,2017-01-10,451.66,112.99
ZBH,2017-01-11,285.15,114.07
ZBH,2017-01-12,176.99,113.75
ZBH,2017-01-13,119.16,114.52
ZBH,2017-01-17,143.41,114.76
ZBH,2017-01-18,104.20,114.78
ZBH,2017-01-19,107.09,113.90
ZBH,2017-01-20,159.31,112.97
ZBH,2017-01-23,156.37,113.48
ZBH,2017-01-24,153.08,113.88
ZBH,2017-01-25,172.19,115.25
ZBH,2017-01-26,132.37,114.66
ZBH,2017-01-27,141.89,116.26
ZBH,2017-01-30,328.93,114.70
ZBH,2017-01-31,350.61,117.63
ZBH,2017-02-01,173.19,117.81
ZBH,2017-02-02,198.27,116.92
ZBH,2017-02-03,120.39,117.44
ZBH,2017-02-06,126.05,116.54
ZBH,2017-02-07,94.50,117.41
ZBH,2017-02-08,118.44,116.45
ZBH,2017-02-09,117.83,116.90
ZBH,2017-02-10,91.58,116.63
ZBH,2017-02-13,77.71,117.05
ZBH,2017-02-14,132.39,116.48
ZBH,2017-02-15,136.10,116.61
ZBH,2017-02-16,173.40,115.63
ZBH,2017-02-17,142.68,116.18
ZBH,2017-02-21,175.27,116.47
ZBH,2017-02-22,155.23,116.21
ZBH,2017-02-23,170.34,115.69
ZBH,2017-02-24,115.78,116.23
ZBH,2017-02-27,184.59,116.26
ZBH,2017-02-28,145.67,116.38
ZBH,2017-03-01,131.00,118.18
ZBH,2017-03-02,91.14,117.32
ZBH,2017-03-03,83.75,117.58
ZBH,2017-03-06,99.85,116.52
ZBH,2017-03-07,103.91,116.37
ZBH,2017-03-08,106.41,116.90
ZBH,2017-03-09,133.06,118.47
ZBH,2017-03-10,185.45,119.37
ZBH,2017-03-13,195.36,119.08
ZBH,2017-03-14,114.12,117.97
ZBH,2017-03-15,121.60,118.94
ZBH,2017-03-16,129.13,118.70
ZBH,2017-03-17,278.61,120.95
ZBH,2017-03-20,163.37,120.93
ZBH,2017-03-21,162.00,120.26
ZBH,2017-03-22,122.09,120.66
ZBH,2017-03-23,120.36,119.68
ZBH,2017-03-24,86.45,119.94
ZBH,2017-03-27,174.44,119.58
ZBH,2017-03-28,107.73,120.47
ZBH,2017-03-29,61.59,120.89
ZBH,2017-03-30,63.90,120.88
ZBH,2017-03-31,105.13,121.62
ZBH,2017-04-03,117.92,120.87
ZBH,2017-04-04,69.68,120.29
ZBH,2017-04-05,94.21,119.70
ZBH,2017-04-06,106.49,119.72
ZBH,2017-04-07,52.36,119.40
ZBH,2017-04-10,54.96,119.55
ZBH,2017-04-11,59.53,119.10
ZBH,2017-04-12,78.35,118.70
ZBH,2017-04-13,82.28,119.05
ZBH,2017-04-17,67.32,120.68
ZBH,2017-04-18,113.95,119.09
ZBH,2017-04-19,95.91,119.78
ZBH,2017-04-20,101.56,121.37
ZBH,2017-04-21,98.68,120.71
ZBH,2017-04-24,111.34,122.78
ZBH,2017-04-25,126.31,124.01
ZBH,2017-04-26,218.50,124.82
ZBH,2017-04-27,697.54,117.63
ZBH,2017-04-28,282.45,119.17
ZBH,2017-05-01,265.29,120.34
ZBH,2017-05-02,139.95,120.15
ZBH,2017-05-03,129.31,118.95
ZBH,2017-05-04,273.84,116.39
ZBH,2017-05-05,157.75,116.08
ZBH,2017-05-08,144.16,116.44
ZBH,2017-05-09,172.45,118.19
ZBH,2017-05-10,161.27,119.01
ZBH,2017-05-11,243.33,120.54
ZBH,2017-05-12,245.12,120.78
ZBH,2017-05-15,299.84,121.84
ZBH,2017-05-16,463.35,119.30
ZBH,2017-05-17,207.93,117.25
ZBH,2017-05-18,127.72,116.79
ZBH,2017-05-19,116.80,117.20
ZBH,2017-05-22,119.67,117.32
ZBH,2017-05-23,148.11,117.34
ZBH,2017-05-24,138.72,118.63
ZBH,2017-05-25,75.31,118.83
ZBH,2017-05-26,77.28,118.76
ZBH,2017-05-30,61.67,117.96
ZBH,2017-05-31,96.86,118.74
ZBH,2017-06-01,199.49,122.18
ZBH,2017-06-02,172.61,123.45
ZBH,2017-06-05,127.35,123.44
ZBH,2017-06-06,138.76,123.68
ZBH,2017-06-07,103.92,123.86
ZBH,2017-06-08,128.75,124.67
ZBH,2017-06-09,164.52,124.51
ZBH,2017-06-12,127.98,124.50
ZBH,2017-06-13,81.36,124.97
ZBH,2017-06-14,100.28,125.10
ZBH,2017-06-15,106.95,125.34
ZBH,2017-06-16,136.31,125.42
ZBH,2017-06-19,115.64,126.58
ZBH,2017-06-20,109.46,126.71
ZBH,2017-06-21,140.25,128.25
ZBH,2017-06-22,147.96,129.12
ZBH,2017-06-23,295.15,128.82
ZBH,2017-06-26,131.24,128.79
ZBH,2017-06-27,118.87,127.98
ZBH,2017-06-28,144.14,128.24
ZBH,2017-06-29,167.67,127.62
ZBH,2017-06-30,94.51,128.13
ZBH,2017-07-03,70.10,128.11
ZBH,2017-07-05,237.55,127.50
ZBH,2017-07-06,192.37,125.36
ZBH,2017-07-07,128.41,126.84
ZBH,2017-07-10,130.66,127.13
ZBH,2017-07-11,146.81,126.22
ZBH,2017-07-12,396.97,126.09
ZBH,2017-07-13,528.73,128.71
ZBH,2017-07-14,239.70,132.21
ZBH,2017-07-17,125.09,132.33
ZBH,2017-07-18,198.20,130.90
ZBH,2017-07-19,183.28,130.79
ZBH,2017-07-20,321.56,129.20
ZBH,2017-07-21,117.70,129.34
ZBH,2017-07-24,223.40,128.52
ZBH,2017-07-25,155.84,128.50
ZBH,2017-07-26,170.25,128.43
ZBH,2017-07-27,376.46,125.17
ZBH,2017-07-28,187.73,123.52
ZBH,2017-07-31,273.86,121.06
ZBH,2017-08-01,258.98,120.07
ZBH,2017-08-02,300.79,117.44
ZBH,2017-08-03,237.72,116.91
ZBH,2017-08-04,199.85,117.68
ZBH,2017-08-07,94.58,116.94
ZBH,2017-08-08,178.24,114.80
ZBH,2017-08-09,208.41,112.62
ZBH,2017-08-10,243.45,109.90
ZBH,2017-08-11,167.23,111.46
ZBH,2017-08-14,107.61,112.27
ZBH,2017-08-15,152.90,112.73
ZBH,2017-08-16,171.37,112.84
ZBH,2017-08-17,118.48,112.18
ZBH,2017-08-18,114.88,111.14
ZBH,2017-08-21,136.02,112.53
ZBH,2017-08-22,185.11,113.72
ZBH,2017-08-23,122.28,112.04
ZBH,2017-08-24,110.95,112.61
ZBH,2017-08-25,83.87,112.95
ZBH,2017-08-28,86.27,112.65
ZBH,2017-08-29,79.42,112.58
ZBH,2017-08-30,122.02,112.77
ZBH,2017-08-31,140.58,114.03
ZBH,2017-09-01,81.38,114.09
ZBH,2017-09-05,171.53,114.00
ZBH,2017-09-06,112.83,115.39
ZBH,2017-09-07,77.34,115.42
ZBH,2017-09-08,115.62,115.45
ZBH,2017-09-11,108.08,115.55
ZBH,2017-09-12,114.79,116.18
ZBH,2017-09-13,106.19,115.64
ZBH,2017-09-14,126.92,115.74
ZBH,2017-09-15,183.38,115.23
ZBH,2017-09-18,155.42,116.05
ZBH,2017-09-19,254.87,115.24
ZBH,2017-09-20,143.52,115.97
ZBH,2017-09-21,157.85,113.06
ZBH,2017-09-22,182.17,114.40
ZBH,2017-09-25,157.95,114.37
ZBH,2017-09-26,115.69,114.75
ZBH,2017-09-27,137.35,116.25
ZBH,2017-09-28,113.91,115.66
ZBH,2017-09-29,123.69,117.09
ZBH,2017-10-02,95.08,117.70
ZBH,2017-10-03,122.27,116.15
ZBH,2017-10-04,171.41,117.53
ZBH,2017-10-05,124.61,119.16
ZBH,2017-10-06,102.39,119.27
ZBH,2017-10-09,112.90,117.52
ZBH,2017-10-10,122.35,118.41
ZBH,2017-10-11,106.06,118.64
ZBH,2017-10-12,177.89,120.63
ZBH,2017-10-13,95.60,119.70
ZBH,2017-10-16,161.45,119.51
ZBH,2017-10-17,88.90,119.93
ZBH,2017-10-18,105.63,120.69
ZBH,2017-10-19,109.46,121.88
ZBH,2017-10-20,96.48,122.35
ZBH,2017-10-23,105.53,121.70
ZBH,2017-10-24,160.23,121.21
ZBH,2017-10-25,111.32,121.51
ZBH,2017-10-26,142.89,121.00
ZBH,2017-10-27,185.37,124.46
ZBH,2017-10-30,187.91,121.35
ZBH,2017-10-31,178.65,121.62
ZBH,2017-11-01,522.91,115.09
ZBH,2017-11-02,389.26,112.32
ZBH,2017-11-03,423.47,109.25
ZBH,2017-11-06,271.30,109.34
ZBH,2017-11-07,137.91,108.72
ZBH,2017-11-09,180.56,111.84
ZBH,2017-11-10,105.52,110.75
ZBH,2017-11-13,115.13,111.06
ZBH,2017-11-14,146.78,112.21
ZBH,2017-11-15,121.01,111.08
ZBH,2017-11-16,176.74,112.24
ZBH,2017-11-17,115.14,111.61
ZBH,2017-11-20,105.31,112.18
ZBH,2017-11-21,106.19,113.56
ZBH,2017-11-22,86.81,113.07
ZBH,2017-11-24,32.68,113.07
ZBH,2017-11-27,94.15,113.39
ZBH,2017-11-28,197.80,115.21
ZBH,2017-11-29,203.88,116.52
ZBH,2017-11-30,204.60,117.10
ZBH,2017-12-01,170.47,114.57
ZBH,2017-12-04,158.70,114.82
ZBH,2017-12-05,142.77,115.49
ZBH,2017-12-06,106.12,115.78
ZBH,2017-12-07,110.23,114.78
ZBH,2017-12-08,187.80,113.38
ZBH,2017-12-11,112.78,113.51
ZBH,2017-12-12,163.48,113.54
ZBH,2017-12-13,191.51,113.52
ZBH,2017-12-14,144.66,112.82
ZBH,2017-12-15,244.92,115.24
ZBH,2017-12-18,140.90,114.43
ZBH,2017-12-19,535.27,121.38
ZBH,2017-12-20,179.95,121.18
ZBH,2017-12-21,129.93,119.95
ZBH,2017-12-22,85.78,120.12
ZBH,2017-12-26,44.72,119.96
ZBH,2017-12-27,98.97,120.14
ZBH,2017-12-28,120.72,121.75
ZBH,2017-12-29,123.31,120.67
ZBH,2018-01-02,219.00,124.06
ZBH,2018-01-03,166.00,124.92
ZBH,2018-01-04,132.22,124.74
ZBH,2018-01-05,133.81,125.98
ZBH,2018-01-08,157.71,126.22
ZBH,2018-01-09,246.88,124.19
ZBH,2018-01-10,224.63,122.53
ZBH,2018-01-11,154.30,122.29
ZBH,2018-01-12,123.86,122.10
ZBH,2018-01-16,169.93,121.68
ZBH,2018-01-17,143.06,122.49
ZBH,2018-01-18,127.82,122.19
ZBH,2018-01-19,220.93,123.48
ZBH,2018-01-22,167.56,126.20
ZBH,2018-01-23,135.04,124.51
ZBH,2018-01-24,130.68,125.02
ZBH,2018-01-25,128.85,124.74
ZBH,2018-01-26,172.74,126.23
ZBH,2018-01-29,319.78,127.39
ZBH,2018-01-30,359.50,125.94
ZBH,2018-01-31,225.25,127.12
ZION,2000-01-03,66.58,43.83
ZION,2000-01-04,43.10,41.70
ZION,2000-01-05,59.68,41.90
ZION,2000-01-06,59.50,42.25
ZION,2000-01-07,41.94,42.35
ZION,2000-01-10,21.53,41.58
ZION,2000-01-11,49.27,39.39
ZION,2000-01-12,39.96,39.73
ZION,2000-01-13,25.09,43.19
ZION,2000-01-14,33.18,43.93
ZION,2000-01-18,25.18,41.70
ZION,2000-01-19,16.57,42.15
ZION,2000-01-20,19.31,41.41
ZION,2000-01-21,23.74,41.76
ZION,2000-01-24,29.80,41.06
ZION,2000-01-25,26.69,42.40
ZION,2000-01-26,29.00,42.29
ZION,2000-01-27,55.86,45.83
ZION,2000-01-28,44.98,44.55
ZION,2000-01-31,26.05,46.93
ZION,2000-02-01,43.67,47.42
ZION,2000-02-02,38.43,46.53
ZION,2000-02-03,17.23,45.98
ZION,2000-02-04,13.30,43.90
ZION,2000-02-07,21.23,43.85
ZION,2000-02-08,21.25,46.08
ZION,2000-02-09,51.59,43.75
ZION,2000-02-10,19.92,43.60
ZION,2000-02-11,24.54,43.40
ZION,2000-02-14,10.79,42.96
ZION,2000-02-15,22.61,43.50
ZION,2000-02-16,12.73,43.21
ZION,2000-02-17,24.19,43.67
ZION,2000-02-18,58.59,39.59
ZION,2000-02-22,36.10,40.58
ZION,2000-02-23,21.92,40.18
ZION,2000-02-24,41.82,40.38
ZION,2000-02-25,16.91,39.68
ZION,2000-02-28,53.00,40.87
ZION,2000-02-29,22.06,42.11
ZION,2000-03-01,39.89,40.23
ZION,2000-03-02,21.77,40.82
ZION,2000-03-03,552.81,30.80
ZION,2000-03-06,159.68,32.98
ZION,2000-03-07,46.28,31.59
ZION,2000-03-08,54.26,29.71
ZION,2000-03-09,31.80,29.27
ZION,2000-03-10,30.62,29.56
ZION,2000-03-13,74.82,30.13
ZION,2000-03-14,19.54,28.92
ZION,2000-03-15,32.25,30.75
ZION,2000-03-16,48.34,32.84
ZION,2000-03-17,41.36,32.49
ZION,2000-03-20,21.31,31.20
ZION,2000-03-21,21.62,33.53
ZION,2000-03-22,22.26,33.38
ZION,2000-03-23,29.64,34.92
ZION,2000-03-24,24.66,33.78
ZION,2000-03-27,35.51,31.30
ZION,2000-03-28,31.64,31.55
ZION,2000-03-29,34.62,31.36
ZION,2000-03-30,44.11,30.40
ZION,2000-03-31,58.87,33.04
ZION,2000-04-03,152.40,31.75
ZION,2000-04-04,91.09,33.04
ZION,2000-04-05,27.48,32.64
ZION,2000-04-06,66.79,33.73
ZION,2000-04-07,34.47,32.25
ZION,2000-04-10,45.02,33.63
ZION,2000-04-11,44.83,35.82
ZION,2000-04-12,66.11,36.21
ZION,2000-04-13,125.29,37.70
ZION,2000-04-14,65.70,35.86
ZION,2000-04-17,51.96,35.67
ZION,2000-04-18,21.20,34.67
ZION,2000-04-19,24.07,32.44
ZION,2000-04-20,51.80,34.13
ZION,2000-04-24,16.25,34.52
ZION,2000-04-25,10.50,35.42
ZION,2000-04-26,13.31,34.08
ZION,2000-04-27,12.78,32.89
ZION,2000-04-28,9.33,32.94
ZION,2000-05-01,13.59,33.13
ZION,2000-05-02,25.98,34.08
ZION,2000-05-03,13.68,32.29
ZION,2000-05-04,21.68,32.25
ZION,2000-05-05,13.50,32.34
ZION,2000-05-08,27.90,33.33
ZION,2000-05-09,23.23,33.33
ZION,2000-05-10,12.47,31.70
ZION,2000-05-11,26.99,32.90
ZION,2000-05-12,14.56,33.40
ZION,2000-05-15,17.60,33.80
ZION,2000-05-16,10.60,33.45
ZION,2000-05-17,10.56,32.94
ZION,2000-05-18,9.53,33.00
ZION,2000-05-19,17.93,33.02
ZION,2000-05-22,8.37,33.80
ZION,2000-05-23,21.67,34.29
ZION,2000-05-24,21.92,35.09
ZION,2000-05-25,18.89,34.99
ZION,2000-05-26,24.11,35.84
ZION,2000-05-30,27.64,37.32
ZION,2000-05-31,29.78,36.73
ZION,2000-06-01,18.47,37.83
ZION,2000-06-02,15.94,38.53
ZION,2000-06-05,12.73,38.08
ZION,2000-06-06,19.19,36.99
ZION,2000-06-07,13.48,37.39
ZION,2000-06-08,4.44,35.99
ZION,2000-06-09,5.53,36.09
ZION,2000-06-12,8.03,36.84
ZION,2000-06-13,8.34,36.68
ZION,2000-06-14,6.33,36.24
ZION,2000-06-15,29.87,36.73
ZION,2000-06-16,71.16,35.89
ZION,2000-06-19,21.66,37.59
ZION,2000-06-20,26.29,38.78
ZION,2000-06-21,17.37,37.93
ZION,2000-06-22,17.82,37.83
ZION,2000-06-23,7.02,38.03
ZION,2000-06-26,42.56,37.98
ZION,2000-06-27,17.06,37.88
ZION,2000-06-28,13.28,37.78
ZION,2000-06-29,17.36,36.93
ZION,2000-06-30,29.97,36.60
ZION,2000-07-03,9.53,37.88
ZION,2000-07-05,31.59,37.53
ZION,2000-07-06,31.50,37.28
ZION,2000-07-07,36.27,37.78
ZION,2000-07-10,6.27,37.78
ZION,2000-07-11,10.32,37.73
ZION,2000-07-12,12.23,37.23
ZION,2000-07-13,15.66,37.98
